general;1252250;1341708;1258630;1345739;1265694;1354909;1271599;1362414;1255605;1343200;1269913;1360500;1255711;1345314;1276886;1367949;1261926;1352966;1258529;1347944;1264411;1355003;1258133;1345705;species_consumer_generic0;normal;commercial;1;1793;1793;1590;1590;1613;1613;1830;1830;1961;1961;1670;1670;1936;1936;1640;1640;1626;1626;1738;1738;1970;1970;1914;1914;
 species_consumer_generic355;normal;commercial;4;5443;5443;5207;5207;4818;4818;5309;5309;4200;4200;5334;5334;4345;4345;5284;5284;5280;5280;4784;4784;4467;4467;4022;4022;
 species_consumer_generic356;normal;commercial;0;1322;1322;1184;1184;1476;1476;1383;1383;1275;1275;1308;1308;1188;1188;1473;1473;1226;1226;1318;1318;1353;1353;1127;1127;
 species_consumer_generic357;normal;residential;0;70;70;89;89;72;72;95;95;75;75;67;67;73;73;69;69;90;90;95;95;86;86;91;91;
 species_consumer_generic358;normal;residential;5;558;558;548;548;751;751;633;633;796;796;790;790;899;899;700;700;872;872;525;525;670;670;510;510;
 species_consumer_generic359;normal;residential;1;122;122;121;121;143;143;193;193;167;167;116;116;125;125;193;193;105;105;141;141;183;183;178;178;
 species_consumer_generic360;normal;residential;5;988;988;776;776;632;632;501;501;943;943;755;755;687;687;685;685;579;579;837;837;893;893;872;872;
 species_consumer_generic361;normal;residential;0;93;93;67;67;69;69;79;79;74;74;64;64;63;63;96;96;87;87;61;61;57;57;74;74;
 species_consumer_generic362;normal;residential;3;368;368;338;338;379;379;371;371;340;340;331;331;344;344;379;379;343;343;345;345;329;329;329;329;
 species_consumer_generic363;normal;commercial;1;1877;1877;1708;1708;1573;1573;1608;1608;1750;1750;1997;1997;1794;1794;1899;1899;1538;1538;1774;1774;1655;1655;1671;1671;
 species_consumer_generic364;normal;residential;4;430;430;457;457;414;414;455;455;498;498;425;425;490;490;467;467;465;465;457;457;404;404;486;486;
 species_consumer_generic365;normal;residential;0;95;95;97;97;98;98;55;55;67;67;50;50;98;98;58;58;93;93;52;52;58;58;68;68;
 species_consumer_generic366;normal;commercial;4;5421;5421;5185;5185;4421;4421;4093;4093;4611;4611;5254;5254;5108;5108;5021;5021;4263;4263;4891;4891;5487;5487;4601;4601;
 species_consumer_generic367;normal;residential;2;282;282;285;285;252;252;237;237;254;254;262;262;201;201;258;258;227;227;240;240;214;214;288;288;
 species_consumer_generic368;normal;residential;2;247;247;277;277;292;292;266;266;266;266;214;214;263;263;245;245;279;279;266;266;250;250;280;280;
 species_consumer_generic369;normal;residential;5;644;644;787;787;978;978;825;825;841;841;515;515;949;949;608;608;870;870;607;607;902;902;982;982;
 species_consumer_generic370;normal;residential;3;326;326;356;356;319;319;314;314;387;387;370;370;343;343;368;368;302;302;368;368;370;370;349;349;
 species_consumer_generic371;normal;residential;5;984;984;814;814;600;600;811;811;923;923;867;867;862;862;870;870;857;857;782;782;563;563;539;539;
 species_consumer_generic372;normal;commercial;1;1539;1539;1936;1936;1961;1961;1970;1970;1970;1970;1613;1613;1651;1651;1515;1515;1902;1902;1596;1596;1574;1574;1701;1701;
 species_consumer_generic373;normal;residential;3;372;372;309;309;312;312;357;357;316;316;307;307;379;379;332;332;391;391;322;322;303;303;309;309;
 species_consumer_generic374;normal;commercial;5;6561;6561;6808;6808;5840;5840;7373;7373;6777;6777;7767;7767;7024;7024;7899;7899;6391;6391;6951;6951;7313;7313;6248;6248;
 species_consumer_generic375;irregular;residential;2;292;438;215;322;285;427;231;346;280;420;264;396;300;450;267;400;215;322;281;421;230;345;283;424;
 species_consumer_generic376;normal;residential;0;56;56;92;92;91;91;63;63;93;93;83;83;81;81;96;96;76;76;72;72;92;92;69;69;
 species_consumer_generic377;normal;residential;4;485;485;474;474;440;440;477;477;432;432;467;467;451;451;437;437;446;446;435;435;424;424;425;425;
 species_consumer_generic378;normal;residential;4;483;483;491;491;439;439;420;420;438;438;428;428;474;474;462;462;431;431;424;424;490;490;457;457;
 species_consumer_generic379;normal;residential;4;473;473;436;436;408;408;498;498;499;499;496;496;404;404;413;413;491;491;428;428;452;452;448;448;
 species_consumer_generic380;normal;commercial;5;7323;7323;5665;5665;6071;6071;6729;6729;7608;7608;7224;7224;6519;6519;6331;6331;6013;6013;6064;6064;5983;5983;5960;5960;
 species_consumer_generic381;irregular;commercial;5;7937;11905;6613;9919;7170;10755;6875;10312;6577;9865;7696;11544;5550;8325;5732;8598;7440;11160;7204;10806;6735;10102;5833;8749;
 species_consumer_generic382;normal;residential;0;59;59;50;50;50;50;53;53;100;100;86;86;78;78;89;89;74;74;87;87;79;79;85;85;
 species_consumer_generic383;normal;residential;1;194;194;116;116;135;135;101;101;200;200;139;139;123;123;122;122;141;141;197;197;194;194;195;195;
 species_consumer_generic384;normal;commercial;3;3611;3611;3240;3240;3680;3680;3642;3642;3389;3389;3456;3456;3683;3683;3763;3763;3170;3170;3988;3988;3056;3056;3824;3824;
 species_consumer_generic385;normal;residential;4;410;410;401;401;406;406;480;480;453;453;413;413;403;403;401;401;422;422;479;479;439;439;434;434;
 species_consumer_generic386;normal;commercial;4;4400;4400;4096;4096;4415;4415;5486;5486;5476;5476;5194;5194;5195;5195;4082;4082;4003;4003;5020;5020;4906;4906;5237;5237;
 species_consumer_generic387;irregular;residential;2;295;442;288;432;251;376;287;430;240;360;269;403;215;322;266;399;203;304;261;391;270;405;245;367;
 species_consumer_generic388;normal;residential;3;354;354;353;353;302;302;318;318;350;350;348;348;400;400;396;396;393;393;342;342;367;367;336;336;
 species_consumer_generic389;normal;commercial;0;1361;1361;1395;1395;1045;1045;1482;1482;1401;1401;1333;1333;1187;1187;1297;1297;1424;1424;1500;1500;1176;1176;1229;1229;
 species_consumer_generic390;normal;commercial;5;7934;7934;6116;6116;5881;5881;7424;7424;7616;7616;6061;6061;7501;7501;5774;5774;6079;6079;7119;7119;7419;7419;7796;7796;
 species_consumer_generic391;irregular;commercial;3;3409;5113;3626;5439;3072;4608;3320;4980;3575;5362;3136;4704;3500;5250;3588;5382;3829;5743;3622;5433;3106;4659;3996;5994;
 species_consumer_generic392;normal;commercial;3;3345;3345;3295;3295;3489;3489;3730;3730;3120;3120;3596;3596;3053;3053;3536;3536;3162;3162;3426;3426;3358;3358;3786;3786;
 species_consumer_generic393;normal;residential;2;268;268;264;264;235;235;280;280;247;247;218;218;219;219;254;254;263;263;236;236;244;244;253;253;
 species_consumer_generic394;irregular;commercial;0;1259;1888;1467;2200;1297;1945;1020;1530;1436;2154;1014;1521;1217;1825;1104;1656;1271;1906;1017;1525;1408;2112;1008;1512;
 species_consumer_generic395;normal;residential;0;67;67;98;98;92;92;86;86;80;80;86;86;92;92;81;81;96;96;90;90;88;88;71;71;
 species_consumer_generic396;normal;residential;5;859;859;501;501;935;935;901;901;774;774;828;828;708;708;555;555;746;746;999;999;931;931;733;733;
 species_consumer_generic397;normal;commercial;4;4971;4971;4883;4883;4939;4939;4841;4841;5155;5155;4644;4644;4160;4160;4153;4153;4261;4261;5106;5106;4510;4510;4758;4758;
 species_consumer_generic398;normal;residential;2;279;279;299;299;225;225;270;270;292;292;277;277;261;261;247;247;287;287;223;223;270;270;222;222;
 species_consumer_generic399;normal;commercial;4;4734;4734;5409;5409;4342;4342;4141;4141;4137;4137;5478;5478;4318;4318;4151;4151;4459;4459;5406;5406;5338;5338;4583;4583;
 species_consumer_generic400;normal;residential;4;424;424;497;497;456;456;443;443;474;474;425;425;455;455;457;457;498;498;498;498;485;485;442;442;
 species_consumer_generic401;normal;residential;0;64;64;76;76;80;80;84;84;51;51;70;70;57;57;63;63;73;73;90;90;70;70;77;77;
 species_consumer_generic402;normal;residential;1;143;143;199;199;101;101;153;153;106;106;142;142;127;127;153;153;158;158;193;193;113;113;159;159;
 species_consumer_generic403;normal;residential;2;256;256;250;250;235;235;244;244;268;268;249;249;272;272;222;222;272;272;259;259;223;223;206;206;
 species_consumer_generic404;normal;residential;5;932;932;815;815;932;932;616;616;678;678;709;709;504;504;560;560;989;989;837;837;750;750;634;634;
 species_consumer_generic405;normal;residential;1;112;112;132;132;130;130;128;128;155;155;128;128;164;164;106;106;106;106;182;182;106;106;138;138;
 species_consumer_generic406;normal;commercial;3;3124;3124;3641;3641;3423;3423;3697;3697;3849;3849;3837;3837;3261;3261;3988;3988;3055;3055;3111;3111;3749;3749;3986;3986;
 species_consumer_generic407;normal;residential;3;381;381;350;350;352;352;337;337;396;396;381;381;317;317;397;397;385;385;354;354;328;328;366;366;
 species_consumer_generic408;normal;commercial;1;1582;1582;1899;1899;1651;1651;1547;1547;1794;1794;1695;1695;1611;1611;1622;1622;1687;1687;1845;1845;1644;1644;1501;1501;
 species_consumer_generic409;normal;residential;3;399;399;333;333;360;360;315;315;310;310;356;356;393;393;345;345;394;394;350;350;315;315;328;328;
 species_consumer_generic410;normal;residential;2;209;209;209;209;221;221;288;288;220;220;248;248;223;223;209;209;240;240;239;239;297;297;245;245;
 species_consumer_generic411;normal;residential;3;343;343;350;350;383;383;306;306;319;319;336;336;378;378;341;341;361;361;363;363;361;361;301;301;
 species_consumer_generic412;normal;residential;0;94;94;57;57;73;73;83;83;54;54;66;66;57;57;90;90;67;67;94;94;87;87;88;88;
 species_consumer_generic413;normal;commercial;1;1754;1754;1866;1866;1948;1948;1620;1620;1823;1823;1987;1987;1732;1732;1873;1873;1689;1689;1674;1674;1816;1816;1880;1880;
 species_consumer_generic414;irregular;residential;5;757;1135;559;838;612;918;582;873;838;1257;748;1122;976;1464;553;829;754;1131;842;1263;609;913;630;945;
 species_consumer_generic415;normal;residential;2;295;295;264;264;250;250;254;254;213;213;206;206;248;248;216;216;293;293;300;300;242;242;240;240;
 species_consumer_generic416;normal;residential;1;168;168;154;154;102;102;130;130;173;173;129;129;121;121;144;144;147;147;147;147;111;111;173;173;
 species_consumer_generic417;normal;commercial;3;3899;3899;3431;3431;3605;3605;3983;3983;3454;3454;3123;3123;3347;3347;3592;3592;3411;3411;3395;3395;3633;3633;3619;3619;
 species_consumer_generic418;normal;residential;1;131;131;145;145;134;134;152;152;172;172;153;153;185;185;191;191;109;109;106;106;104;104;113;113;
 species_consumer_generic419;normal;residential;1;138;138;134;134;161;161;136;136;114;114;191;191;151;151;173;173;182;182;141;141;167;167;149;149;
 species_consumer_generic420;normal;residential;3;366;366;342;342;322;322;323;323;351;351;359;359;350;350;368;368;372;372;380;380;359;359;312;312;
 species_consumer_generic421;normal;residential;3;308;308;356;356;364;364;373;373;319;319;309;309;336;336;315;315;323;323;334;334;398;398;399;399;
 species_consumer_generic422;irregular;commercial;5;7672;11508;7184;10776;7801;11701;7814;11721;7618;11427;5810;8715;6242;9363;7156;10734;5996;8994;6005;9007;6761;10141;7894;11841;
 species_consumer_generic423;normal;residential;4;485;485;449;449;488;488;467;467;439;439;489;489;491;491;490;490;436;436;480;480;450;450;419;419;
 species_consumer_generic424;irregular;residential;2;201;301;254;381;240;360;297;445;273;409;244;366;208;312;234;351;216;324;237;355;258;387;273;409;
 species_consumer_generic425;normal;residential;0;86;86;100;100;58;58;91;91;67;67;100;100;83;83;81;81;52;52;78;78;94;94;53;53;
 species_consumer_generic426;normal;residential;4;472;472;476;476;468;468;450;450;423;423;445;445;411;411;425;425;439;439;485;485;402;402;447;447;
 species_consumer_generic427;normal;residential;2;299;299;260;260;254;254;271;271;221;221;270;270;257;257;250;250;290;290;283;283;230;230;273;273;
 species_consumer_generic428;normal;residential;1;171;171;194;194;194;194;193;193;197;197;144;144;176;176;116;116;200;200;139;139;195;195;150;150;
 species_consumer_generic429;normal;residential;0;75;75;95;95;89;89;54;54;95;95;56;56;92;92;78;78;73;73;89;89;90;90;57;57;
 species_consumer_generic430;normal;residential;5;740;740;654;654;714;714;708;708;892;892;554;554;660;660;898;898;754;754;816;816;571;571;603;603;
 species_consumer_generic431;normal;residential;1;156;156;200;200;166;166;105;105;140;140;108;108;173;173;126;126;107;107;184;184;163;163;103;103;
 species_consumer_generic432;normal;residential;3;348;348;339;339;389;389;343;343;315;315;332;332;323;323;356;356;328;328;361;361;364;364;379;379;
 species_consumer_generic433;irregular;residential;3;380;570;314;471;351;526;360;540;310;465;348;522;385;577;366;549;314;471;374;561;332;498;355;532;
 species_consumer_generic434;normal;residential;4;465;465;483;483;458;458;459;459;409;409;475;475;419;419;412;412;493;493;492;492;451;451;432;432;
 species_consumer_generic435;normal;residential;3;400;400;378;378;317;317;367;367;327;327;333;333;377;377;336;336;341;341;380;380;325;325;391;391;
 species_consumer_generic436;normal;residential;4;426;426;425;425;401;401;486;486;412;412;428;428;495;495;424;424;465;465;435;435;465;465;442;442;
 species_consumer_generic437;normal;residential;0;96;96;90;90;96;96;84;84;85;85;51;51;96;96;80;80;97;97;85;85;84;84;66;66;
 species_consumer_generic438;normal;residential;4;411;411;451;451;451;451;468;468;451;451;461;461;435;435;422;422;472;472;407;407;460;460;438;438;
 species_consumer_generic439;normal;residential;3;346;346;385;385;303;303;395;395;390;390;390;390;324;324;396;396;380;380;375;375;365;365;319;319;
 species_consumer_generic440;irregular;commercial;5;6437;9655;6882;10323;5750;8625;6549;9823;5572;8358;7466;11199;7372;11058;7265;10897;7880;11820;7259;10888;6536;9804;5814;8721;
 species_consumer_generic441;normal;residential;3;301;301;333;333;377;377;326;326;338;338;330;330;319;319;349;349;363;363;328;328;312;312;345;345;
 species_consumer_generic442;irregular;residential;0;51;76;80;120;56;84;91;136;64;96;78;117;84;126;75;112;98;147;86;129;87;130;58;87;
 species_consumer_generic443;normal;residential;1;158;158;127;127;133;133;171;171;119;119;156;156;177;177;155;155;104;104;143;143;158;158;194;194;
 species_consumer_generic444;normal;commercial;5;5694;5694;7982;7982;6834;6834;5525;5525;6828;6828;6108;6108;6833;6833;6856;6856;6824;6824;7410;7410;5749;5749;6626;6626;
 species_consumer_generic445;normal;residential;2;232;232;285;285;249;249;214;214;262;262;257;257;294;294;293;293;297;297;251;251;233;233;291;291;
 species_consumer_generic446;normal;residential;2;290;290;238;238;242;242;298;298;216;216;295;295;246;246;280;280;261;261;247;247;265;265;281;281;
 species_consumer_generic447;normal;residential;0;73;73;70;70;76;76;77;77;73;73;61;61;76;76;58;58;50;50;53;53;59;59;97;97;
 species_consumer_generic448;normal;commercial;0;1063;1063;1488;1488;1065;1065;1190;1190;1416;1416;1048;1048;1414;1414;1150;1150;1151;1151;1226;1226;1446;1446;1397;1397;
 species_consumer_generic449;normal;commercial;4;5072;5072;5444;5444;5070;5070;5303;5303;4930;4930;5057;5057;5048;5048;4768;4768;5117;5117;4126;4126;5091;5091;4736;4736;
 species_consumer_generic450;normal;residential;2;207;207;226;226;231;231;225;225;237;237;297;297;264;264;206;206;226;226;208;208;211;211;298;298;
 species_consumer_generic451;normal;residential;5;605;605;537;537;558;558;958;958;670;670;642;642;715;715;692;692;517;517;781;781;539;539;661;661;
 species_consumer_generic452;normal;commercial;1;1599;1599;1766;1766;1692;1692;1528;1528;1529;1529;1612;1612;1965;1965;1523;1523;1547;1547;1884;1884;1505;1505;1809;1809;
 species_consumer_generic453;normal;residential;1;149;149;137;137;184;184;159;159;150;150;150;150;109;109;190;190;122;122;200;200;140;140;140;140;
 species_consumer_generic454;normal;residential;3;332;332;368;368;347;347;395;395;368;368;340;340;330;330;348;348;343;343;309;309;317;317;387;387;
 species_consumer_generic455;irregular;commercial;4;4655;6982;4278;6417;5249;7873;5160;7740;4358;6537;4010;6015;4192;6288;5393;8089;4581;6871;5019;7528;4295;6442;4270;6405;
 species_consumer_generic456;normal;residential;0;52;52;85;85;58;58;94;94;78;78;97;97;81;81;74;74;72;72;95;95;63;63;91;91;
 species_consumer_generic457;normal;commercial;4;4103;4103;5103;5103;5264;5264;4049;4049;5011;5011;4647;4647;4159;4159;4780;4780;5302;5302;5261;5261;5101;5101;4844;4844;
 species_consumer_generic458;normal;residential;5;873;873;731;731;647;647;984;984;877;877;731;731;688;688;960;960;684;684;608;608;509;509;519;519;
 species_consumer_generic459;normal;commercial;0;1032;1032;1405;1405;1395;1395;1273;1273;1479;1479;1390;1390;1188;1188;1005;1005;1216;1216;1145;1145;1432;1432;1262;1262;
 species_consumer_generic460;normal;residential;2;247;247;239;239;233;233;202;202;278;278;276;276;238;238;208;208;295;295;240;240;300;300;220;220;
 species_consumer_generic461;normal;residential;5;517;517;596;596;869;869;774;774;819;819;860;860;851;851;753;753;557;557;803;803;853;853;878;878;
 species_consumer_generic462;normal;commercial;5;6004;6004;7290;7290;7607;7607;6438;6438;5850;5850;7810;7810;5950;5950;6182;6182;6400;6400;7980;7980;5652;5652;7511;7511;
 species_consumer_generic463;normal;residential;0;71;71;81;81;76;76;77;77;60;60;77;77;55;55;86;86;84;84;85;85;66;66;100;100;
 species_consumer_generic464;normal;residential;2;288;288;256;256;214;214;243;243;236;236;253;253;211;211;238;238;223;223;212;212;296;296;274;274;
 species_consumer_generic465;normal;residential;4;475;475;445;445;446;446;481;481;457;457;478;478;460;460;465;465;414;414;444;444;461;461;489;489;
 species_consumer_generic466;normal;residential;0;92;92;86;86;99;99;97;97;84;84;91;91;80;80;61;61;87;87;81;81;58;58;93;93;
 species_consumer_generic467;normal;residential;3;359;359;377;377;364;364;358;358;380;380;390;390;345;345;397;397;399;399;380;380;308;308;384;384;
 species_consumer_generic468;normal;residential;3;389;389;344;344;326;326;385;385;329;329;355;355;317;317;397;397;375;375;358;358;400;400;349;349;
 species_consumer_generic469;normal;residential;2;266;266;267;267;259;259;205;205;283;283;235;235;255;255;299;299;259;259;241;241;271;271;235;235;
 species_consumer_generic470;normal;residential;1;176;176;155;155;102;102;163;163;186;186;133;133;130;130;112;112;161;161;191;191;142;142;122;122;
 species_consumer_generic471;normal;residential;2;249;249;208;208;287;287;237;237;259;259;218;218;299;299;235;235;299;299;241;241;277;277;293;293;
 species_consumer_generic472;normal;commercial;4;5238;5238;4705;4705;4668;4668;4665;4665;4508;4508;4513;4513;5416;5416;5314;5314;5340;5340;4586;4586;4843;4843;4350;4350;
 species_consumer_generic473;normal;residential;2;267;267;261;261;300;300;282;282;298;298;284;284;300;300;232;232;227;227;285;285;296;296;296;296;
 species_consumer_generic474;normal;commercial;2;2219;2219;2990;2990;2203;2203;2676;2676;2166;2166;2497;2497;2998;2998;2100;2100;2570;2570;2280;2280;2657;2657;2992;2992;
 species_consumer_generic475;normal;commercial;2;2069;2069;2254;2254;2873;2873;2433;2433;2765;2765;2705;2705;2649;2649;2253;2253;2597;2597;2245;2245;2650;2650;2781;2781;
 species_consumer_generic476;normal;commercial;0;1050;1050;1337;1337;1401;1401;1174;1174;1031;1031;1295;1295;1456;1456;1120;1120;1008;1008;1239;1239;1202;1202;1074;1074;
 species_consumer_generic477;normal;commercial;1;1953;1953;1795;1795;1781;1781;1723;1723;1509;1509;1558;1558;1718;1718;1691;1691;1981;1981;1685;1685;1822;1822;1674;1674;
 species_consumer_generic478;normal;commercial;0;1316;1316;1417;1417;1136;1136;1030;1030;1430;1430;1270;1270;1131;1131;1040;1040;1287;1287;1215;1215;1431;1431;1231;1231;
 species_consumer_generic479;irregular;residential;4;442;663;453;679;442;663;417;625;497;745;488;732;438;657;450;675;471;706;473;709;404;606;458;687;
 species_consumer_generic480;normal;residential;2;215;215;209;209;226;226;249;249;248;248;269;269;234;234;299;299;241;241;254;254;205;205;276;276;
 species_consumer_generic481;normal;residential;5;602;602;843;843;531;531;757;757;624;624;860;860;913;913;568;568;726;726;786;786;807;807;603;603;
 species_consumer_generic482;normal;residential;2;272;272;226;226;279;279;234;234;243;243;256;256;257;257;236;236;205;205;266;266;231;231;282;282;
 species_consumer_generic483;normal;residential;5;605;605;989;989;897;897;656;656;930;930;916;916;725;725;784;784;870;870;988;988;759;759;851;851;
 species_consumer_generic484;normal;residential;2;275;275;205;205;230;230;283;283;206;206;219;219;294;294;296;296;298;298;212;212;261;261;276;276;
 species_consumer_generic485;normal;residential;2;299;299;282;282;256;256;229;229;293;293;218;218;209;209;262;262;277;277;286;286;272;272;222;222;
 species_consumer_generic486;normal;commercial;3;3319;3319;3528;3528;3743;3743;3978;3978;3939;3939;3269;3269;3790;3790;3617;3617;3092;3092;3822;3822;3932;3932;3052;3052;
 species_consumer_generic487;normal;residential;5;814;814;550;550;808;808;698;698;689;689;844;844;646;646;873;873;831;831;656;656;705;705;947;947;
 species_consumer_generic488;normal;residential;1;107;107;195;195;129;129;148;148;153;153;123;123;184;184;135;135;157;157;103;103;161;161;141;141;
 species_consumer_generic489;normal;residential;0;53;53;73;73;70;70;53;53;52;52;92;92;99;99;57;57;70;70;79;79;60;60;88;88;
 species_consumer_generic490;normal;residential;2;236;236;292;292;243;243;224;224;213;213;254;254;291;291;272;272;273;273;280;280;242;242;270;270;
 species_consumer_generic491;normal;residential;4;441;441;438;438;413;413;407;407;471;471;473;473;477;477;464;464;474;474;499;499;461;461;415;415;
 species_consumer_generic492;normal;commercial;3;3805;3805;3768;3768;3262;3262;3625;3625;3069;3069;3880;3880;3270;3270;3171;3171;3130;3130;3383;3383;3415;3415;3791;3791;
 species_consumer_generic493;normal;residential;5;935;935;525;525;679;679;526;526;555;555;538;538;717;717;612;612;525;525;807;807;612;612;618;618;
 species_consumer_generic494;normal;residential;3;380;380;395;395;349;349;349;349;385;385;351;351;378;378;378;378;369;369;340;340;303;303;320;320;
 species_consumer_generic495;normal;residential;0;93;93;80;80;71;71;74;74;97;97;74;74;59;59;89;89;96;96;95;95;71;71;69;69;
 species_consumer_generic496;irregular;residential;4;408;612;490;735;452;678;467;700;407;610;455;682;422;633;467;700;479;718;477;715;402;603;480;720;
 species_consumer_generic497;irregular;residential;2;201;301;202;303;202;303;220;330;287;430;256;384;277;415;300;450;205;307;225;337;226;339;265;397;
 species_consumer_generic498;normal;residential;3;331;331;309;309;359;359;354;354;391;391;355;355;359;359;400;400;344;344;365;365;369;369;336;336;
 species_consumer_generic499;normal;commercial;4;5133;5133;4391;4391;4222;4222;4498;4498;4187;4187;4461;4461;4440;4440;4690;4690;4580;4580;4992;4992;4463;4463;5048;5048;
 species_consumer_generic500;normal;commercial;5;5769;5769;7824;7824;5591;5591;6583;6583;5867;5867;6516;6516;6753;6753;5781;5781;6245;6245;7365;7365;7421;7421;5591;5591;
 species_consumer_generic501;normal;residential;1;124;124;111;111;198;198;106;106;191;191;192;192;162;162;148;148;157;157;134;134;121;121;113;113;
 species_consumer_generic502;normal;residential;3;375;375;355;355;363;363;365;365;329;329;315;315;345;345;390;390;307;307;376;376;395;395;386;386;
 species_consumer_generic503;normal;commercial;5;7923;7923;7777;7777;6808;6808;6847;6847;6983;6983;5518;5518;7259;7259;5763;5763;6351;6351;5682;5682;6136;6136;7236;7236;
 species_consumer_generic504;irregular;residential;4;437;655;431;646;473;709;489;733;472;708;436;654;440;660;416;624;451;676;485;727;431;646;431;646;
 species_consumer_generic505;normal;residential;5;611;611;567;567;828;828;645;645;597;597;962;962;850;850;511;511;982;982;721;721;769;769;542;542;
 species_consumer_generic506;normal;residential;5;867;867;507;507;985;985;526;526;753;753;657;657;688;688;649;649;672;672;581;581;856;856;629;629;
 species_consumer_generic507;normal;residential;2;263;263;278;278;288;288;239;239;253;253;268;268;252;252;276;276;260;260;293;293;224;224;268;268;
 species_consumer_generic508;normal;residential;0;92;92;50;50;68;68;80;80;88;88;62;62;55;55;91;91;56;56;53;53;60;60;73;73;
 species_consumer_generic509;normal;residential;3;381;381;338;338;330;330;392;392;320;320;352;352;385;385;336;336;327;327;387;387;327;327;339;339;
 species_consumer_generic510;normal;residential;2;272;272;211;211;300;300;291;291;280;280;219;219;251;251;265;265;206;206;204;204;281;281;285;285;
 species_consumer_generic511;normal;residential;1;183;183;134;134;135;135;142;142;146;146;133;133;176;176;103;103;193;193;137;137;189;189;169;169;
 species_consumer_generic512;normal;residential;2;250;250;246;246;245;245;211;211;272;272;206;206;298;298;234;234;253;253;259;259;284;284;295;295;
 species_consumer_generic513;normal;residential;0;69;69;98;98;73;73;72;72;75;75;78;78;96;96;96;96;60;60;81;81;96;96;61;61;
 species_consumer_generic514;normal;residential;5;522;522;823;823;918;918;737;737;514;514;736;736;592;592;665;665;917;917;609;609;812;812;551;551;
 species_consumer_generic515;irregular;residential;2;258;387;227;340;205;307;228;342;265;397;245;367;204;306;246;369;240;360;222;333;213;319;249;373;
 species_consumer_generic516;normal;residential;2;258;258;249;249;234;234;226;226;243;243;277;277;206;206;255;255;250;250;274;274;210;210;283;283;
 species_consumer_generic517;normal;commercial;2;2335;2335;2842;2842;2550;2550;2756;2756;2206;2206;2444;2444;2153;2153;2340;2340;2687;2687;2333;2333;2862;2862;2094;2094;
 species_consumer_generic518;normal;residential;2;239;239;275;275;235;235;209;209;219;219;271;271;209;209;234;234;230;230;282;282;289;289;269;269;
 species_consumer_generic519;normal;residential;3;315;315;335;335;321;321;349;349;383;383;304;304;392;392;374;374;329;329;375;375;366;366;375;375;
 species_consumer_generic520;normal;residential;3;389;389;336;336;366;366;330;330;312;312;389;389;361;361;306;306;313;313;384;384;382;382;324;324;
 species_consumer_generic521;normal;commercial;2;2076;2076;2437;2437;2854;2854;2172;2172;2829;2829;2340;2340;2447;2447;2437;2437;2319;2319;2066;2066;2362;2362;2667;2667;
 species_consumer_generic522;normal;commercial;1;1811;1811;1814;1814;1540;1540;1740;1740;1628;1628;1709;1709;1507;1507;1760;1760;1779;1779;1709;1709;1975;1975;1994;1994;
 species_consumer_generic523;normal;residential;2;246;246;238;238;300;300;263;263;208;208;296;296;204;204;263;263;234;234;245;245;201;201;255;255;
 species_consumer_generic524;normal;residential;2;254;254;224;224;299;299;272;272;261;261;229;229;227;227;203;203;252;252;207;207;229;229;214;214;
 species_consumer_generic525;normal;commercial;3;3095;3095;3127;3127;3315;3315;3191;3191;3118;3118;3691;3691;3319;3319;3704;3704;3038;3038;3455;3455;3653;3653;3463;3463;
 species_consumer_generic526;irregular;commercial;2;2781;4171;2359;3538;2618;3927;2921;4381;2595;3892;2993;4489;2875;4312;2237;3355;2097;3145;2037;3055;2143;3214;2685;4027;
 species_consumer_generic527;normal;residential;0;57;57;72;72;89;89;78;78;75;75;53;53;68;68;65;65;88;88;75;75;90;90;69;69;
 species_consumer_generic528;normal;commercial;0;1251;1251;1228;1228;1460;1460;1434;1434;1122;1122;1249;1249;1090;1090;1341;1341;1474;1474;1046;1046;1466;1466;1352;1352;
 species_consumer_generic529;normal;residential;4;487;487;410;410;480;480;475;475;440;440;442;442;452;452;431;431;490;490;413;413;442;442;465;465;
 species_consumer_generic530;normal;commercial;0;1094;1094;1367;1367;1207;1207;1225;1225;1122;1122;1071;1071;1166;1166;1350;1350;1105;1105;1026;1026;1358;1358;1115;1115;
 species_consumer_generic531;normal;residential;2;223;223;254;254;222;222;261;261;226;226;207;207;274;274;280;280;222;222;252;252;222;222;234;234;
 species_consumer_generic532;irregular;residential;3;332;498;393;589;398;597;369;553;345;517;355;532;365;547;374;561;320;480;391;586;332;498;349;523;
 species_consumer_generic533;normal;residential;0;59;59;73;73;99;99;61;61;83;83;72;72;84;84;90;90;96;96;100;100;69;69;58;58;
 species_consumer_generic534;normal;residential;4;424;424;451;451;483;483;480;480;407;407;499;499;493;493;484;484;498;498;471;471;474;474;420;420;
 species_consumer_generic535;normal;residential;4;417;417;474;474;496;496;466;466;426;426;440;440;408;408;486;486;457;457;465;465;403;403;405;405;
 species_consumer_generic536;normal;residential;2;229;229;264;264;216;216;232;232;269;269;203;203;294;294;266;266;237;237;225;225;257;257;266;266;
 species_consumer_generic537;normal;residential;0;100;100;89;89;77;77;94;94;70;70;74;74;67;67;94;94;53;53;77;77;60;60;91;91;
 species_consumer_generic538;normal;residential;4;445;445;482;482;455;455;437;437;460;460;465;465;415;415;453;453;474;474;420;420;481;481;423;423;
